Date,Open,High,Low,Close,Adj Close,Volume
2023-07-20,83.849998,85.027000,83.410004,83.639999,83.639999,2942100
2023-07-21,84.750000,85.320000,84.239998,84.500000,84.500000,1639600
2023-07-24,85.290001,85.690002,83.660004,84.309998,84.309998,1698000
2023-07-25,85.440002,86.419998,84.650002,85.400002,85.400002,4062000
2023-07-26,85.239998,87.099998,84.720001,86.110001,86.110001,1954300
2023-07-27,87.089996,87.955002,85.449997,86.040001,86.040001,3292000
2023-07-28,87.650002,90.860001,87.570000,89.650002,89.650002,4688400
2023-07-31,90.110001,92.610001,89.839996,90.790001,90.790001,3102600
2023-08-01,89.500000,90.000000,85.940002,86.589996,86.589996,4756000
2023-08-02,84.379997,86.809998,83.805000,85.980003,85.980003,5971000
2023-08-03,86.290001,89.730003,84.330002,85.459999,85.459999,9056300
2023-08-04,85.949997,87.239998,83.070000,83.599998,83.599998,5583200
2023-08-07,83.059998,84.680000,80.860001,84.360001,84.360001,4560100
2023-08-08,83.620003,84.730003,82.540001,84.629997,84.629997,2113000
2023-08-09,84.209999,84.290001,81.379997,82.379997,82.379997,2946500
2023-08-10,83.019997,83.080002,81.250000,82.389999,82.389999,2934900
2023-08-11,81.410004,81.410004,78.570000,79.190002,79.190002,4053400
2023-08-14,78.500000,80.059998,78.029999,79.889999,79.889999,2567400
2023-08-15,79.430000,79.860001,78.160004,78.830002,78.830002,3581500
2023-08-16,78.739998,80.239998,78.519997,79.790001,79.790001,2549000
2023-08-17,80.639999,80.779999,77.639999,77.879997,77.879997,3111400
2023-08-18,77.199997,78.269997,76.250000,77.820000,77.820000,2985200
2023-08-21,78.150002,78.959999,75.059998,76.599998,76.599998,5922900
2023-08-22,77.489998,78.860001,77.129997,77.839996,77.839996,2110100
2023-08-23,78.010002,78.400002,76.940002,77.339996,77.339996,1803200
2023-08-24,77.220001,77.320000,75.620003,76.129997,76.129997,2479900
2023-08-25,76.459999,78.379997,76.364998,78.019997,78.019997,2322800
2023-08-28,78.000000,79.070000,77.230003,78.500000,78.500000,3487600
2023-08-29,78.239998,82.470001,78.050003,81.959999,81.959999,3382000
2023-08-30,81.000000,83.480003,80.180000,82.730003,82.730003,2960400
2023-08-31,82.989998,84.739998,82.919998,84.129997,84.129997,4088300
2023-09-01,85.000000,85.379997,83.599998,84.040001,84.040001,2304800
2023-09-05,83.989998,84.290001,83.250000,83.680000,83.680000,2146700
2023-09-06,83.099998,83.099998,81.449997,82.589996,82.589996,2514100
2023-09-07,81.389999,82.290001,80.040001,82.019997,82.019997,2466500
2023-09-08,81.809998,82.370003,80.129997,82.169998,82.169998,2195300
2023-09-11,83.839996,84.190002,82.790001,83.290001,83.290001,2392200
2023-09-12,82.430000,84.169998,82.199997,82.870003,82.870003,1483100
2023-09-13,82.489998,82.995003,81.669998,82.230003,82.230003,1542700
2023-09-14,83.010002,83.919998,82.065002,82.980003,82.980003,2456500
2023-09-15,80.500000,81.309998,79.160004,80.930000,80.930000,6995700
2023-09-18,81.349998,83.879997,80.809998,80.919998,80.919998,3954400
2023-09-19,79.949997,80.529999,76.540001,79.190002,79.190002,4624500
2023-09-20,79.410004,80.199997,78.690002,78.949997,78.949997,3121100
2023-09-21,78.190002,78.230003,75.555000,75.610001,75.610001,5127800
2023-09-22,76.080002,77.370003,75.620003,76.180000,76.180000,1741000
2023-09-25,75.419998,76.300003,75.070000,75.470001,75.470001,1880600
2023-09-26,75.070000,76.095001,74.128998,74.580002,74.580002,1908900
2023-09-27,74.940002,78.320000,74.730003,78.150002,78.150002,3760600
2023-09-28,77.110001,79.739998,76.599998,77.800003,77.800003,3055700
2023-09-29,78.650002,80.915001,78.650002,79.470001,79.470001,2746900
2023-10-02,78.580002,79.589996,78.199997,79.440002,79.440002,2651500
2023-10-03,79.160004,79.860001,76.599998,77.250000,77.250000,2401800
2023-10-04,77.730003,78.980003,77.260002,77.930000,77.930000,2856900
2023-10-05,77.180000,77.419998,72.671997,73.809998,73.809998,5251800
2023-10-06,73.000000,74.750000,71.910004,74.510002,74.510002,4727700
2023-10-09,73.639999,76.900002,72.699997,76.080002,76.080002,4041700
2023-10-10,76.330002,81.614998,76.089996,81.430000,81.430000,5025800
2023-10-11,81.800003,83.839996,80.510002,80.800003,80.800003,3329700
2023-10-12,80.900002,82.300003,79.680000,80.099998,80.099998,2740000
2023-10-13,80.440002,80.708000,74.889999,75.370003,75.370003,4099100
2023-10-16,75.040001,76.705002,73.739998,76.419998,76.419998,3298200
2023-10-17,75.489998,76.650002,74.580002,75.879997,75.879997,2722400
2023-10-18,74.989998,76.900002,74.080002,74.500000,74.500000,2578400
2023-10-19,75.000000,75.260002,72.860001,73.370003,73.370003,2037900
2023-10-20,73.309998,74.300003,72.010002,73.070000,73.070000,3366900
2023-10-23,72.010002,75.760002,72.010002,74.809998,74.809998,2541300
2023-10-24,75.419998,77.489998,75.349998,76.360001,76.360001,2749300
2023-10-25,75.230003,75.595001,71.809998,72.279999,72.279999,2894300
2023-10-26,72.480003,72.820000,69.900002,71.029999,71.029999,2245100
2023-10-27,72.000000,73.135002,70.500000,70.650002,70.650002,2702800
2023-10-30,71.610001,73.764999,71.379997,73.209999,73.209999,3700300
2023-10-31,73.800003,75.544998,72.650002,74.949997,74.949997,3573200
2023-11-01,75.419998,76.400002,74.220001,75.900002,75.900002,5842800
2023-11-02,85.089996,90.339996,84.389999,87.790001,87.790001,12346100
2023-11-03,88.050003,93.190002,87.959999,92.489998,92.489998,8015400
2023-11-06,92.489998,92.489998,86.950996,89.040001,89.040001,4535000
2023-11-07,89.500000,90.235001,87.709999,88.910004,88.910004,3424800
2023-11-08,88.180000,88.919998,86.300003,87.309998,87.309998,5506300
2023-11-09,87.900002,88.080002,83.580002,84.529999,84.529999,4333100
2023-11-10,85.320000,88.250000,85.059998,87.470001,87.470001,3502900
2023-11-13,86.699997,90.419998,86.330002,89.769997,89.769997,3339200
2023-11-14,91.540001,94.172997,90.870003,93.690002,93.690002,5048600
2023-11-15,94.550003,95.889999,93.559998,95.160004,95.160004,4340000
2023-11-16,94.989998,95.300003,93.834999,95.089996,95.089996,4541800
2023-11-17,95.540001,95.697998,94.260002,95.230003,95.230003,3432900
2023-11-20,94.500000,96.010002,93.650002,95.750000,95.750000,7263900
2023-11-21,94.250000,95.580002,93.610001,94.599998,94.599998,5573100
2023-11-22,95.000000,95.610001,93.800003,95.349998,95.349998,4330200
2023-11-24,93.839996,94.879997,93.070000,93.809998,93.809998,2749900
2023-11-27,93.300003,95.070000,92.559998,93.949997,93.949997,4450100
2023-11-28,93.970001,95.658997,93.254997,94.440002,94.440002,5530400
2023-11-29,95.000000,96.989998,93.750000,94.959999,94.959999,6193300
2023-11-30,94.809998,95.535004,92.580002,93.980003,93.980003,3916000
2023-12-01,93.050003,96.709999,93.050003,96.580002,96.580002,2948400
2023-12-04,96.120003,99.250000,95.569000,98.360001,98.360001,4702500
2023-12-05,97.980003,97.980003,95.074997,96.235001,96.235001,4771000
2023-12-06,98.000000,99.330002,96.540001,96.849998,96.849998,3699600
2023-12-07,96.660004,99.555000,95.980003,98.970001,98.970001,3622600
2023-12-08,99.000000,100.730003,97.459999,100.000000,100.000000,4301100
2023-12-11,102.309998,103.980003,100.980003,101.500000,101.500000,8721800
2023-12-12,100.809998,101.650002,100.449997,101.000000,101.000000,4789500
2023-12-13,101.190002,101.480003,99.129997,100.430000,100.430000,4899900
2023-12-14,101.510002,102.242996,99.665001,101.760002,101.760002,5577800
2023-12-15,102.739998,103.309998,100.220001,101.570000,101.570000,30556000
2023-12-18,102.580002,103.660004,100.739998,102.709999,102.709999,3861800
2023-12-19,103.250000,103.790001,101.320000,101.459999,101.459999,4890800
2023-12-20,101.019997,102.230003,98.650002,98.720001,98.720001,3031500
2023-12-21,99.989998,100.877998,98.500000,100.559998,100.559998,4070100
2023-12-22,100.349998,101.510002,99.309998,100.529999,100.529999,3521700
2023-12-26,100.980003,100.980003,99.129997,99.860001,99.860001,2129400
2023-12-27,100.239998,100.904999,99.620003,100.690002,100.690002,1939900
2023-12-28,100.800003,100.809998,99.239998,100.209999,100.209999,2372300
2023-12-29,99.660004,100.570000,98.400002,98.889999,98.889999,2525400
2024-01-02,97.800003,98.540001,95.370003,96.459999,96.459999,3527200
2024-01-03,95.309998,95.830002,93.379997,93.769997,93.769997,4382100
2024-01-04,93.580002,94.980003,93.330002,93.900002,93.900002,2234000
2024-01-05,93.540001,95.760002,93.529999,94.809998,94.809998,2441200
2024-01-08,99.000000,99.269997,96.739998,98.519997,98.519997,4741600
2024-01-09,97.500000,103.329002,97.019997,103.050003,103.050003,5377000
2024-01-10,103.769997,106.190002,103.669998,105.589996,105.589996,5387600
2024-01-11,105.870003,105.989998,102.400002,103.980003,103.980003,2599200
2024-01-12,104.059998,105.959999,103.779999,104.129997,104.129997,2579800
2024-01-16,102.989998,104.400002,102.820000,104.019997,104.019997,2423400
2024-01-17,103.019997,103.900002,100.279999,102.889999,102.889999,3469500
2024-01-18,104.029999,105.355003,103.050003,104.959999,104.959999,2979400
2024-01-19,105.320000,106.559998,103.599998,106.330002,106.330002,2658000
2024-01-22,106.650002,107.879997,104.519997,104.660004,104.660004,2276600
2024-01-23,105.930000,106.040001,103.570000,105.690002,105.690002,2078800
2024-01-24,106.930000,107.629997,105.839996,107.120003,107.120003,4209000
2024-01-25,109.064003,109.064003,106.544998,107.519997,107.519997,2287700
2024-01-26,107.370003,108.739998,106.879997,108.239998,108.239998,2310100
2024-01-29,108.220001,110.489998,107.440002,110.449997,110.449997,3181000
2024-01-30,109.730003,110.379997,105.389999,105.470001,105.470001,4319900
2024-01-31,104.790001,106.720001,103.910004,104.199997,104.199997,2638000
2024-02-01,104.889999,107.809998,104.760002,107.300003,107.300003,2171800
2024-02-02,107.080002,109.989998,105.198997,109.500000,109.500000,2561300
2024-02-05,108.379997,109.025002,107.120003,108.120003,108.120003,2383000
2024-02-06,109.709999,113.370003,108.230003,112.339996,112.339996,4109800
2024-02-07,112.339996,117.059998,112.019997,114.330002,114.330002,5495400
2024-02-08,116.320000,119.300003,115.317001,118.300003,118.300003,3580000
2024-02-09,119.180000,119.790001,118.000000,119.309998,119.309998,3037400
2024-02-12,118.470001,120.570000,118.029999,118.440002,118.440002,3625200
2024-02-13,114.730003,117.660004,113.290001,116.389999,116.389999,3498500
2024-02-14,119.269997,120.334999,117.760002,120.010002,120.010002,4945400
2024-02-15,118.589996,126.650002,118.500000,126.269997,126.269997,9254500
2024-02-16,111.879997,116.860001,109.000000,116.010002,116.010002,19460100
2024-02-20,115.010002,115.639999,110.504997,115.480003,115.480003,7963400
2024-02-21,115.220001,117.199997,112.889999,114.690002,114.690002,3487600
2024-02-22,122.389999,124.040001,120.019997,121.410004,121.410004,7053000
2024-02-23,121.199997,123.870003,120.040001,121.760002,121.760002,3034400
2024-02-26,121.250000,121.260002,118.610001,119.889999,119.889999,3114600
2024-02-27,120.959999,124.190002,120.260002,123.699997,123.699997,2926100
2024-02-28,122.540001,124.305000,121.639999,122.440002,122.440002,2132500
2024-02-29,123.349998,124.830002,122.709999,124.570000,124.570000,3371600
2024-03-01,124.500000,129.600006,124.500000,127.430000,127.430000,4456400
2024-03-04,132.009995,134.429993,131.274994,132.399994,132.399994,5649500
2024-03-05,131.210007,132.574997,129.210007,130.899994,130.899994,3723600
2024-03-06,133.089996,133.380005,129.929993,132.130005,132.130005,3942800
2024-03-07,133.529999,134.139999,131.921997,133.199997,133.199997,2898800
2024-03-08,133.350006,134.740005,129.309998,131.800003,131.800003,4138600
2024-03-11,131.250000,131.419998,127.849998,128.770004,128.770004,3529200
2024-03-12,128.770004,131.414993,128.250000,130.449997,130.449997,3959400
2024-03-13,130.089996,133.264999,129.949997,132.419998,132.419998,3159500
2024-03-14,132.300003,133.960007,130.292007,132.550003,132.550003,3145800
2024-03-15,133.649994,134.800003,130.369995,130.550003,130.550003,4411100
2024-03-18,132.899994,132.899994,128.309998,129.580002,129.580002,3823800
2024-03-19,128.570007,130.876007,127.235001,130.830002,130.830002,3697800
2024-03-20,131.250000,138.000000,131.050003,137.910004,137.910004,3141500
2024-03-21,139.899994,140.000000,136.679993,136.759995,136.759995,2532900
2024-03-22,136.809998,137.750000,135.710007,137.240005,137.240005,1387100
2024-03-25,137.050003,138.899994,136.740005,137.820007,137.820007,2162800
2024-03-26,138.440002,140.929993,138.089996,140.259995,140.259995,3506600
2024-03-27,142.550003,143.339996,138.050003,138.880005,138.880005,2171900
2024-03-28,139.149994,140.000000,137.600006,137.720001,137.720001,3054700
